epoch,eepoch,flow,psrc,pdst,path,plen,cps,sps,hds,ipkts,epkts,drops,ibytes,ebytes
213,205,1023,1,2,0,2,--,--,000,2,2,0,1180,1180
140,205,4,10,2,0,5,-----,-----,000,2,2,0,2956,2956
149,205,1023,9,2,0,5,-----,-----,000,2,2,0,1180,1180
215,207,1023,1,2,0,2,--,--,000,1,1,0,590,590
173,205,2,6,2,0,3,---,---,000,2,2,0,2956,2956
142,207,4,10,2,0,5,-----,-----,000,1,1,0,1478,1478
151,207,1023,9,2,0,5,-----,-----,000,1,1,0,590,590
217,209,1023,1,2,0,2,--,--,000,1,1,0,590,590
175,207,2,6,2,0,3,---,---,000,1,1,0,1478,1478
144,209,4,10,2,0,5,-----,-----,000,1,1,0,1478,1478
152,209,1023,9,2,0,5,-----,-----,000,1,1,0,590,590
219,210,1023,1,2,0,2,--,--,000,1,1,0,590,590
177,209,2,6,2,0,3,---,---,000,1,1,0,1478,1478
146,210,4,10,2,0,5,-----,-----,000,1,1,0,1478,1478
154,210,1023,9,2,0,5,-----,-----,000,1,1,0,590,590
220,212,1023,1,2,0,2,--,--,000,1,1,0,590,590
179,211,2,6,2,0,3,---,---,000,1,1,0,1478,1478
148,212,4,10,2,0,5,-----,-----,000,1,1,0,1478,1478
180,212,2,6,2,0,3,---,---,000,1,1,0,1478,1478
149,214,4,10,2,0,5,-----,-----,000,1,1,0,1478,1478
182,214,2,6,2,0,3,---,---,000,1,1,0,1478,1478
151,216,4,10,2,0,5,-----,-----,000,1,1,0,1478,1478
184,216,2,6,2,0,3,---,---,000,1,1,0,1478,1478
156,212,1023,9,2,0,5,-----,-----,000,1,1,0,590,590
397,389,1023,1,2,0,2,--,--,000,1,1,0,98,98
398,390,1023,1,2,0,2,--,--,000,4,1,3,392,98
382,390,1023,3,2,0,2,--,--,000,1,1,0,98,98
374,390,1023,4,2,0,2,--,--,000,1,1,0,98,98
366,390,1023,5,2,0,3,---,---,000,1,1,0,98,98
358,390,1023,6,2,0,3,---,---,000,1,1,0,98,98
350,390,1023,7,2,0,4,----,----,000,1,1,0,98,98
342,390,1023,8,2,0,4,----,----,000,1,1,0,98,98
334,390,1023,9,2,0,5,-----,-----,000,1,1,0,98,98
326,390,1023,10,2,0,5,-----,-----,000,1,1,0,98,98
318,390,1023,11,2,0,6,------,------,000,1,1,0,98,98
382,390,1023,3,2,0,2,--,--,000,3,1,2,294,98
375,391,1023,4,2,0,2,--,--,000,2,1,1,196,98
367,391,1023,5,2,0,3,---,---,000,3,1,2,294,98
360,392,1023,6,2,0,3,---,---,000,1,1,0,98,98
352,392,1023,7,2,0,4,----,----,000,3,1,2,294,98
345,393,1023,8,2,0,4,----,----,000,1,1,0,98,98
337,393,1023,9,2,0,5,-----,-----,000,3,1,2,294,98
330,394,1023,10,2,0,5,-----,-----,000,1,1,0,98,98
