epoch,eepoch,flow,psrc,pdst,path,plen,cps,sps,hds,ipkts,epkts,drops,ibytes,ebytes
190,206,1023,4,2,0,2,--,--,000,4,2,2,2360,1180
214,206,1023,1,2,0,2,--,--,000,3,1,2,1770,590
190,206,1023,4,2,0,2,--,--,000,6,2,4,3540,1180
214,206,1023,1,2,0,2,--,--,000,5,1,4,2950,590
174,207,1023,6,2,0,3,---,---,000,3,1,2,1770,590
157,206,15,8,2,0,4,----,----,000,2,2,0,2956,2956
157,206,16,8,2,0,4,----,----,000,2,2,0,2956,2956
157,206,17,8,2,0,4,----,----,000,2,2,0,2956,2956
214,206,1,1,2,0,2,--,--,000,2,2,0,2956,2956
198,206,6,3,2,0,2,--,--,000,2,2,0,2956,2956
214,206,2,1,2,0,2,--,--,000,2,2,0,2956,2956
198,206,7,3,2,0,2,--,--,000,2,2,0,2956,2956
214,206,3,1,2,0,2,--,--,000,2,2,0,2956,2956
158,207,1023,8,2,0,4,----,----,000,11,1,10,6490,590
198,207,8,3,2,0,2,--,--,000,2,2,0,2956,2956
192,208,1023,4,2,0,2,--,--,000,2,1,1,1180,590
166,207,13,7,2,0,4,----,----,000,2,2,0,2956,2956
216,208,1023,1,2,0,2,--,--,000,2,1,1,1180,590
142,207,20,10,2,0,5,-----,-----,000,2,2,0,2956,2956
142,207,21,10,2,0,5,-----,-----,000,2,2,0,2956,2956
192,208,1023,4,2,0,2,--,--,000,3,1,2,1770,590
200,208,1023,3,2,0,2,--,--,000,5,1,4,2950,590
176,208,1023,6,2,0,3,---,---,000,5,2,3,2950,1180
144,209,1023,10,2,0,5,-----,-----,000,7,1,6,4130,590
160,209,1023,8,2,0,4,----,----,000,8,1,7,4720,590
159,208,15,8,2,0,4,----,----,000,1,1,0,1478,1478
159,208,16,8,2,0,4,----,----,000,1,1,0,1478,1478
159,208,17,8,2,0,4,----,----,000,1,1,0,1478,1478
200,208,6,3,2,0,2,--,--,000,1,1,0,1478,1478
216,208,1,1,2,0,2,--,--,000,1,1,0,1478,1478
216,208,2,1,2,0,2,--,--,000,1,1,0,1478,1478
216,208,3,1,2,0,2,--,--,000,1,1,0,1478,1478
200,208,7,3,2,0,2,--,--,000,1,1,0,1478,1478
200,208,8,3,2,0,2,--,--,000,1,1,0,1478,1478
168,208,13,7,2,0,4,----,----,000,1,1,0,1478,1478
152,209,1023,9,2,0,5,-----,-----,000,6,2,4,3540,1180
144,208,20,10,2,0,5,-----,-----,000,1,1,0,1478,1478
144,208,21,10,2,0,5,-----,-----,000,1,1,0,1478,1478
218,210,1023,1,2,0,2,--,--,000,2,1,1,1180,590
202,210,1023,3,2,0,2,--,--,000,3,1,2,1770,590
161,210,15,8,2,0,4,----,----,000,1,1,0,1478,1478
161,210,16,8,2,0,4,----,----,000,1,1,0,1478,1478
161,210,17,8,2,0,4,----,----,000,1,1,0,1478,1478
218,210,1,1,2,0,2,--,--,000,1,1,0,1478,1478
202,210,6,3,2,0,2,--,--,000,1,1,0,1478,1478
218,210,2,1,2,0,2,--,--,000,1,1,0,1478,1478
218,210,3,1,2,0,2,--,--,000,1,1,0,1478,1478
202,210,7,3,2,0,2,--,--,000,1,1,0,1478,1478
