epoch,eepoch,flow,psrc,pdst,path,plen,cps,sps,hds,ipkts,epkts,drops,ibytes,ebytes
166,206,7,7,2,0,4,----,----,000,2,2,0,2956,2956
166,206,8,7,2,0,4,----,----,000,2,2,0,2956,2956
190,206,4,4,2,0,2,--,--,000,2,2,0,2956,2956
214,206,1,1,2,0,2,--,--,000,2,2,0,2956,2956
142,207,11,10,2,0,5,-----,-----,000,2,2,0,2956,2956
199,207,1023,3,2,0,2,--,--,000,4,1,3,2360,590
144,209,1023,10,2,0,5,-----,-----,000,8,1,7,4720,590
145,209,1023,10,2,0,5,-----,-----,000,1,1,0,590,590
177,209,1023,6,2,0,3,---,---,000,1,1,0,590,590
137,209,1023,11,2,0,6,------,------,000,1,1,0,590,590
161,209,1023,8,2,0,4,----,----,000,1,1,0,590,590
137,209,1023,11,2,0,6,------,------,000,2,1,1,1180,590
161,209,1023,8,2,0,4,----,----,000,3,1,2,1770,590
168,208,7,7,2,0,4,----,----,000,1,1,0,1478,1478
168,208,8,7,2,0,4,----,----,000,1,1,0,1478,1478
192,208,4,4,2,0,2,--,--,000,1,1,0,1478,1478
216,208,1,1,2,0,2,--,--,000,1,1,0,1478,1478
144,208,11,10,2,0,5,-----,-----,000,1,1,0,1478,1478
137,209,1023,11,2,0,6,------,------,000,3,1,2,1770,590
186,210,1023,5,2,0,3,---,---,000,5,1,4,2950,590
178,211,1023,6,2,0,3,---,---,000,7,1,6,4130,590
162,211,1023,8,2,0,4,----,----,000,11,2,9,6490,1180
138,211,1023,11,2,0,6,------,------,000,4,1,3,2360,590
146,211,1023,10,2,0,5,-----,-----,000,9,2,7,5310,1180
170,210,7,7,2,0,4,----,----,000,1,1,0,1478,1478
170,210,8,7,2,0,4,----,----,000,1,1,0,1478,1478
194,210,4,4,2,0,2,--,--,000,1,1,0,1478,1478
218,210,1,1,2,0,2,--,--,000,1,1,0,1478,1478
146,210,11,10,2,0,5,-----,-----,000,1,1,0,1478,1478
138,211,1023,11,2,0,6,------,------,000,6,2,4,3540,1180
172,212,7,7,2,0,4,----,----,000,1,1,0,1478,1478
172,212,8,7,2,0,4,----,----,000,1,1,0,1478,1478
196,212,4,4,2,0,2,--,--,000,1,1,0,1478,1478
148,212,11,10,2,0,5,-----,-----,000,1,1,0,1478,1478
220,212,1,1,2,0,2,--,--,000,1,1,0,1478,1478
173,213,7,7,2,0,4,----,----,000,1,1,0,1478,1478
173,213,8,7,2,0,4,----,----,000,1,1,0,1478,1478
197,214,4,4,2,0,2,--,--,000,1,1,0,1478,1478
222,214,1,1,2,0,2,--,--,000,1,1,0,1478,1478
149,214,11,10,2,0,5,-----,-----,000,1,1,0,1478,1478
175,215,7,7,2,0,4,----,----,000,1,1,0,1478,1478
175,215,8,7,2,0,4,----,----,000,1,1,0,1478,1478
199,215,4,4,2,0,2,--,--,000,1,1,0,1478,1478
223,215,1,1,2,0,2,--,--,000,1,1,0,1478,1478
151,215,11,10,2,0,5,-----,-----,000,1,1,0,1478,1478
177,217,7,7,2,0,4,----,----,000,1,1,0,1478,1478
177,217,8,7,2,0,4,----,----,000,1,1,0,1478,1478
201,217,4,4,2,0,2,--,--,000,1,1,0,1478,1478
225,217,1,1,2,0,2,--,--,000,1,1,0,1478,1478
153,217,11,10,2,0,5,-----,-----,000,1,1,0,1478,1478
164,212,1023,8,2,0,4,----,----,000,5,1,4,2950,590
399,391,1023,1,2,0,2,--,--,000,11,2,9,1078,196
383,391,1023,3,2,0,2,--,--,000,2,1,1,196,98
375,391,1023,4,2,0,2,--,--,000,1,1,0,98,98
367,391,1023,5,2,0,3,---,---,000,2,1,1,196,98
359,391,1023,6,2,0,3,---,---,000,2,1,1,196,98
351,391,1023,7,2,0,4,----,----,000,2,1,1,196,98
343,391,1023,8,2,0,4,----,----,000,2,1,1,196,98
335,392,1023,9,2,0,5,-----,-----,000,2,1,1,196,98
327,392,1023,10,2,0,5,-----,-----,000,2,1,1,196,98
320,392,1023,11,2,0,6,------,------,000,1,1,0,98,98
384,392,1023,3,2,0,2,--,--,000,2,1,1,196,98
376,392,1023,4,2,0,2,--,--,000,3,1,2,294,98
369,393,1023,5,2,0,3,---,---,000,2,1,1,196,98
361,393,1023,6,2,0,3,---,---,000,3,1,2,294,98
354,394,1023,7,2,0,4,----,----,000,2,1,1,196,98
346,394,1023,8,2,0,4,----,----,000,3,1,2,294,98
339,395,1023,9,2,0,5,-----,-----,000,2,1,1,196,98
331,395,1023,10,2,0,5,-----,-----,000,3,1,2,294,98
