epoch,eepoch,flow,psrc,pdst,path,plen,cps,sps,hds,ipkts,epkts,drops,ibytes,ebytes
198,206,1023,3,2,0,2,--,--,000,6,1,5,3540,590
150,206,1023,9,2,0,5,-----,-----,000,5,1,4,2950,590
182,206,5,5,2,0,3,---,---,000,2,2,0,2956,2956
182,206,6,5,2,0,3,---,---,000,2,2,0,2956,2956
158,206,11,8,2,0,4,----,----,000,2,2,0,2956,2956
158,206,12,8,2,0,4,----,----,000,2,2,0,2956,2956
142,206,15,10,2,0,5,-----,-----,000,2,2,0,2956,2956
142,206,1023,10,2,0,5,-----,-----,000,4,1,3,2360,590
200,208,1023,3,2,0,2,--,--,000,4,1,3,2360,590
184,208,1023,5,2,0,3,---,---,000,3,1,2,1770,590
198,206,2,3,2,0,2,--,--,000,2,2,0,2956,2956
144,208,1023,10,2,0,5,-----,-----,000,3,1,2,1770,590
166,206,8,7,2,0,4,----,----,000,2,2,0,2956,2956
166,206,9,7,2,0,4,----,----,000,2,2,0,2956,2956
160,208,1023,8,2,0,4,----,----,000,7,1,6,4130,590
152,208,1023,9,2,0,5,-----,-----,000,4,1,3,2360,590
174,207,7,6,2,0,3,---,---,000,2,2,0,2956,2956
150,207,14,9,2,0,5,-----,-----,000,2,2,0,2956,2956
191,207,3,4,2,0,2,--,--,000,2,2,0,2956,2956
184,208,5,5,2,0,3,---,---,000,1,1,0,1478,1478
160,208,11,8,2,0,4,----,----,000,1,1,0,1478,1478
160,208,12,8,2,0,4,----,----,000,1,1,0,1478,1478
184,208,6,5,2,0,3,---,---,000,1,1,0,1478,1478
144,208,15,10,2,0,5,-----,-----,000,1,1,0,1478,1478
144,208,1023,10,2,0,5,-----,-----,000,5,2,3,2950,1180
202,210,1023,3,2,0,2,--,--,000,2,1,1,1180,590
186,210,1023,5,2,0,3,---,---,000,3,1,2,1770,590
200,208,2,3,2,0,2,--,--,000,1,1,0,1478,1478
168,208,8,7,2,0,4,----,----,000,1,1,0,1478,1478
168,208,9,7,2,0,4,----,----,000,1,1,0,1478,1478
176,208,7,6,2,0,3,---,---,000,1,1,0,1478,1478
152,209,14,9,2,0,5,-----,-----,000,1,1,0,1478,1478
193,209,3,4,2,0,2,--,--,000,1,1,0,1478,1478
186,210,5,5,2,0,3,---,---,000,1,1,0,1478,1478
186,210,6,5,2,0,3,---,---,000,1,1,0,1478,1478
162,210,11,8,2,0,4,----,----,000,1,1,0,1478,1478
162,210,12,8,2,0,4,----,----,000,1,1,0,1478,1478
146,210,15,10,2,0,5,-----,-----,000,1,1,0,1478,1478
146,210,1023,10,2,0,5,-----,-----,000,3,1,2,1770,590
202,210,2,3,2,0,2,--,--,000,1,1,0,1478,1478
170,210,8,7,2,0,4,----,----,000,1,1,0,1478,1478
170,210,9,7,2,0,4,----,----,000,1,1,0,1478,1478
178,210,7,6,2,0,3,---,---,000,1,1,0,1478,1478
